columns,sample,human_detected,csv_detected,id
Région,"['Ile-de-France', 'Ile-de-France', 'Ile-de-France', 'Ile-de-France', 'Ile-de-France', 'Ile-de-France', 'Ile-de-France', 'Ile-de-France', 'Ile-de-France', 'Ile-de-France']",region,region,49f27e64-9c5a-43a0-ad78-f460b168711c
Région,"['Grand Est', 'Grand Est', 'Hauts-de-France', ""Provence-Alpes-Côte d'Azur"", 'Normandie', 'Auvergne-Rhône-Alpes', 'Auvergne-Rhône-Alpes', 'Île-de-France', 'Bourgogne-Franche-Comté', 'Normandie']",region,region,067bd861-c540-4fad-ba3a-bf72d632f57d
REGION_NAME,"[""PROVENCE-ALPES-COTE D'AZUR"", 'CENTRE', 'PICARDIE', 'PICARDIE', 'RHONE-ALPES', 'POITOU-CHARENTES', 'BASSE-NORMANDIE', 'LANGUEDOC-ROUSSILLON', 'LANGUEDOC-ROUSSILLON', 'PAYS DE LA LOIRE']",region,region,b8ab3d15-5b3d-4967-9ae3-d82f1a38a738
Région,"['Ile-de-France', 'Nouvelle-Aquitaine', 'Nouvelle-Aquitaine', ""Provence-Alpes-Côte d'Azur"", 'Ile-de-France', 'Bretagne', 'Centre-Val de Loire', 'Ile-de-France', 'Nouvelle-Aquitaine', 'Bretagne']",region,region,b3b26ad1-a143-4651-afd6-dde3908196fc
REGION,"['ÎLE-DE-France', 'ÎLE-DE-France', 'ÎLE-DE-France', 'ÎLE-DE-France', 'ÎLE-DE-France', 'ÎLE-DE-France', 'ÎLE-DE-France', 'ÎLE-DE-France', 'ÎLE-DE-France', 'ÎLE-DE-France']",region,region,cc425dae-4ed5-4d79-b39a-e86ff8d01c1a
Région,"['Nord-Pas-de-Calais', 'Ile-de-France', 'Languedoc-Roussillon', 'Midi-Pyrénées', ""Provence-Alpes-Côte d'Azur"", 'Ile-de-France', 'Rhône-Alpes', 'Aquitaine', 'Ile-de-France', 'Ile-de-France']",region,region,27534644-ce5a-44db-b10e-bbed1731205c
region,"['Aquitaine', 'Aquitaine', 'Aquitaine', 'Aquitaine', 'Aquitaine', 'Aquitaine', 'Aquitaine', 'Aquitaine', 'Aquitaine', 'Aquitaine']",region,region,d0f63d4a-693d-474b-963c-285fa520ba19
Region,"['AQUITAINE', 'AQUITAINE', 'AQUITAINE', 'AQUITAINE', 'AQUITAINE', 'AQUITAINE', 'AQUITAINE', 'AQUITAINE', 'AQUITAINE', 'AQUITAINE']",region,region,6f0e6687-2adc-4423-9052-176c37e24b46
Region,"['AQUITAINE', 'AQUITAINE', 'AQUITAINE', 'AQUITAINE', 'AQUITAINE', 'AQUITAINE', 'AQUITAINE', 'AQUITAINE', 'AQUITAINE', 'AQUITAINE']",region,region,a5b72011-0dc8-414f-b258-f6b40d34d7d0
region,"['Aquitaine', 'Aquitaine', 'Aquitaine', 'Aquitaine', 'Aquitaine', 'Aquitaine', 'Aquitaine', 'Aquitaine', 'Aquitaine', 'Aquitaine']",region,region,ecf91984-8d9e-448a-b1bb-ddf8559ccd3b
Région,"['Ile-de-France', 'Ile-de-France', 'Ile-de-France', 'Ile-de-France', 'Ile-de-France', 'Ile-de-France', 'Ile-de-France', 'Ile-de-France', 'Ile-de-France', 'Ile-de-France']",region,region,b13d56fa-feec-4cf5-b8ca-0b886742e171
Region,"['AQUITAINE', 'AQUITAINE', 'AQUITAINE', 'AQUITAINE', 'AQUITAINE', 'AQUITAINE', 'AQUITAINE', 'AQUITAINE', 'AQUITAINE', 'AQUITAINE']",region,region,737816e8-e316-4eda-af03-4f8c0ffd005d
Région,"['ILE-DE-FRANCE', 'ILE-DE-FRANCE', 'ILE-DE-FRANCE', 'ILE-DE-FRANCE', 'ILE-DE-FRANCE', 'ILE-DE-FRANCE', 'ILE-DE-FRANCE', 'ILE-DE-FRANCE', 'ILE-DE-FRANCE', 'ILE-DE-FRANCE']",region,region,b95c8da5-7b2a-4042-a35c-e3e6c43db4c9
Nom Reg,"['ILE-DE-FRANCE', 'ILE-DE-FRANCE', 'ILE-DE-FRANCE', 'ILE-DE-FRANCE', 'ILE-DE-FRANCE', 'ILE-DE-FRANCE', 'ILE-DE-FRANCE', 'ILE-DE-FRANCE', 'ILE-DE-FRANCE', 'ILE-DE-FRANCE']",region,region,a6339475-1719-42f7-a56b-2e257f9d144f
REGION_NAME,"[""PROVENCE-ALPES-COTE D'AZUR"", 'CENTRE', 'PICARDIE', 'PICARDIE', 'RHONE-ALPES', 'POITOU-CHARENTES', 'BASSE-NORMANDIE', 'LANGUEDOC-ROUSSILLON', 'LANGUEDOC-ROUSSILLON', 'PAYS DE LA LOIRE']",region,region,7d19c746-bbe1-4752-aa8a-43fee7467787
REGION_NAME,"[""PROVENCE-ALPES-COTE D'AZUR"", 'CENTRE', 'PICARDIE', 'PICARDIE', 'RHONE-ALPES', 'POITOU-CHARENTES', 'BASSE-NORMANDIE', 'LANGUEDOC-ROUSSILLON', 'LANGUEDOC-ROUSSILLON', 'PAYS DE LA LOIRE']",region,region,15e67a2c-8961-4a05-ad64-65636d8d18fc
Etat / Province,"['Hauts de France', 'Hauts de France', 'Hauts de France', 'Hauts de France', 'Hauts de France', 'Hauts de France', 'Hauts de France', 'Hauts de France', 'Hauts de France', 'Hauts de France']",region,region,11d40a42-7a8b-442c-a286-fddc99fd5b18
circonscription,"['Corse', 'Corse', 'Corse', 'Corse', 'Corse', 'Corse', 'Corse', 'Corse']",region,region,42fc0b00-8f3c-48b0-9f70-cca78fe7714a
REGION_NAME,"[""PROVENCE-ALPES-COTE D'AZUR"", 'CENTRE', 'PICARDIE', 'PICARDIE', 'RHONE-ALPES', 'POITOU-CHARENTES', 'BASSE-NORMANDIE', 'LANGUEDOC-ROUSSILLON', 'LANGUEDOC-ROUSSILLON', 'PAYS DE LA LOIRE']",region,region,cf095742-86aa-438c-8ffe-ff98d7fc7233
COM,"['Aquitaine', 'Aquitaine', 'Aquitaine', 'Aquitaine', 'Aquitaine', 'Aquitaine', 'Aquitaine', 'Aquitaine', 'Aquitaine', 'Aquitaine']",region,region,31b0b50b-69a6-4545-a0c9-7f43ffea65f2
Nom région,"['Grand-Est', 'Grand-Est', 'Grand-Est', 'Grand-Est', 'Grand-Est', 'Grand-Est', 'Grand-Est', 'Grand-Est', 'Grand-Est', 'Grand-Est']",region,region,1c9e01a1-f407-4bb5-9988-fa90582457d5
Region,"['AQUITAINE', 'AQUITAINE', 'AQUITAINE', 'AQUITAINE', 'AQUITAINE', 'AQUITAINE', 'AQUITAINE', 'AQUITAINE', 'AQUITAINE', 'AQUITAINE']",region,region,881bb796-4d75-43f0-bd2b-334c3d6d26de
cell1,"['Centre', 'NAME', 'Picardie', 'Pays de la Loire', 'Aquitaine', 'Ile-de-France', 'Bretagne', 'Midi-Pyrénées', 'Rhône-Alpes', ""Provence-Alpes-Côte d'Azur""]",region,region,f5da5590-3c94-460a-aeca-ab9f1f4b4b46
Région,"['ILE DE FRANCE', 'ILE DE FRANCE', 'ILE DE FRANCE', 'ILE DE FRANCE', 'ILE DE FRANCE', 'ILE DE FRANCE', 'ILE DE FRANCE', 'ILE DE FRANCE', 'ILE DE FRANCE', 'ILE DE FRANCE']",region,region,52806a54-631f-49f8-ade1-3ed582d3b928
Région du lieu d'études,"['Île-de-France', 'Île-de-France', 'Île-de-France', 'Île-de-France', 'Île-de-France', 'Île-de-France', 'Île-de-France', 'Île-de-France', 'Île-de-France', 'Île-de-France']",region,region,024c20cb-8ff7-47f8-8841-99efbfdd7d2e
Région,"['La Réunion', 'Grand Est', 'Auvergne-Rhône-Alpes', 'Bourgogne-Franche-Comté', 'Hauts-de-France', 'Centre-Val de Loire', 'Bretagne', 'Auvergne-Rhône-Alpes', 'Normandie', 'Occitanie']",region,region,82615e28-9716-4183-8bc7-6446a8efcd5e
Région,"['Guyane', 'Centre-Val de Loire', 'Bretagne', 'Île-de-France', 'Grand Est', 'Centre-Val de Loire', ""Provence-Alpes-Côte d'Azur"", 'Guyane', 'Île-de-France', 'Île-de-France']",region,region,13e535a4-0a4a-44ba-9338-42a0be9bfabc
nom_region,"['AQUITAINE', 'AQUITAINE', 'AQUITAINE', 'AQUITAINE', 'AQUITAINE', 'AQUITAINE', 'AQUITAINE', 'AQUITAINE', 'AQUITAINE', 'AQUITAINE']",region,region,29edde73-d471-49e4-bbd8-10de8f0267ea
Région,"['Île-de-France', 'Île-de-France', 'Île-de-France', 'Île-de-France', 'Île-de-France', 'Île-de-France', 'Île-de-France', 'Île-de-France', 'Île-de-France', 'Île-de-France']",region,region,9608d415-a961-4180-9adc-9c1b0b6f399b
nom_region,"['AQUITAINE', 'AQUITAINE', 'AQUITAINE', 'AQUITAINE', 'AQUITAINE', 'AQUITAINE', 'AQUITAINE', 'AQUITAINE', 'AQUITAINE', 'AQUITAINE']",region,region,1879d2be-cf97-4187-9ced-7041347eb700
Nom Reg,"['LANGUEDOC-ROUSSILLON', 'MIDI-PYRENEES', 'MIDI-PYRENEES', 'LANGUEDOC-ROUSSILLON', 'MIDI-PYRENEES', 'MIDI-PYRENEES', 'MIDI-PYRENEES', 'LANGUEDOC-ROUSSILLON', 'MIDI-PYRENEES', 'MIDI-PYRENEES']",region,region,5642f942-2aab-4871-b731-5ef4e5c90698
Nom de la région,"['Corse', 'Corse', 'Corse', 'Corse', 'Corse', 'Corse', 'Corse', 'Corse', 'Corse', 'Corse']",region,region,fe06674a-70df-40d2-ad37-c707f5ac95e1
cell1,"['Centre', 'NAME', 'Picardie', 'Pays de la Loire', 'Aquitaine', 'Ile-de-France', 'Bretagne', 'Midi-Pyrénées', 'Rhône-Alpes', ""Provence-Alpes-Côte d'Azur""]",region,region,7c556fca-ca81-4e22-b864-b2942e4836e7
n_amenageur,"['Hauts-de-France', 'Hauts-de-France', 'Hauts-de-France', 'Hauts-de-France', 'Hauts-de-France', 'Hauts-de-France', 'Hauts-de-France', 'Hauts-de-France', 'Hauts-de-France', 'Hauts-de-France']",region,region,fde0722b-9863-4c54-8c0f-e5bbcf474e8a
Libellé département,"[""Côte-d'Or"", 'Corse-du-Sud', 'Loir-et-Cher', 'Vosges', 'Gard', 'Ariège', 'Vendée', 'Haute-Garonne', 'Meuse', 'Cantal']",departement,departement,cf01f71c-2886-44bc-9ca0-f640fd9972f6
LB_DEPARTEMENTS,"['PAS-DE-CALAIS', 'LANDES', ""VAL-D'OISE"", 'CORREZE', 'valeur mini', 'VAUCLUSE', 'PYRENEES-ATLANTIQUES', 'LOIRE', 'AUDE', 'AIN']",departement,departement,3fb2eef6-c3f1-4ff3-b8ec-f87197825634
LB_DEPARTEMENTS,"['Pas de Calais', 'Landes', ""Val d'Oise"", 'Corrèze', 'valeur min', 'Vaucluse', 'Pyrénées Atlantiques', 'Loire', 'Aude ', 'Ain']",departement,departement,ef05607b-a0fa-4d54-8616-dca258b3e85a
Libellé du département,"['SEINE ET MARNE', 'SEINE ET MARNE', 'SEINE SAINT-DENIS', 'HAUTS DE SEINE', 'ESSONNE', 'SEINE SAINT-DENIS', 'VAL DE MARNE', 'HAUTS DE SEINE', ""VAL D'OISE"", 'HAUTS DE SEINE']",departement,departement,129a1cf9-4cec-471d-8e63-99766fd462e4
LB_DEPARTEMENTS,"['PAS-DE-CALAIS', 'LANDES', ""VAL-D'OISE"", 'CORREZE', 'valeur mini', 'VAUCLUSE', 'PYRENEES-ATLANTIQUES', 'LOIRE', 'AUDE', 'AIN']",departement,departement,97d4c1c9-04bf-4cd3-a480-e819ffb2e1c9
Département,"['LOIRET', 'LOIRET', 'LOIRET', 'LOIRET', 'LOIRET', 'LOIRET', 'LOIRET', 'LOIRET', 'LOIRET', 'LOIRET']",departement,departement,fa2155aa-b410-49b3-9c0c-9a3e54f67952
LB_DEPARTEMENTS,"['PAS-DE-CALAIS', 'LANDES', ""VAL-D'OISE"", 'CORREZE', 'valeur min', 'VAUCLUSE', 'PYRENEES-ATLANTIQUES', 'LOIRE', 'AUDE', 'AIN']",departement,departement,fc70f13f-841e-43d3-bea6-f385ce45c123
D├ępartements,"[' PAS DE CALAIS ', ' LANDES ', "" VAL D'OISE "", ' CORREZE ', 'Valeur mini', ' VAUCLUSE ', ' PYRENEES ATLANTIQUES ', ' LOIRE ', ' AUDE ', ' AIN ']",departement,departement,f2fd2a3f-df0d-425d-b78a-22df5aa08e01
Libellé du département,"['Gironde', 'Gironde', 'Gironde', 'Gironde', 'Gironde', 'Gironde', 'Gironde', 'Gironde', 'Gironde', 'Gironde']",departement,departement,ca2505a5-6499-4ab1-8130-9255e4961b30
LB_DEPARTEMENTS,"['PAS-DE-CALAIS', 'LANDES', ""VAL-D'OISE"", 'CORREZE', 'valeur min', 'VAUCLUSE', 'PYRENEES-ATLANTIQUES', 'LOIRE', 'AUDE', 'AIN']",departement,departement,4575cd3a-5897-4932-8e4e-fa8380ea3881
LB_DEPARTEMENTS,"['Pas-de-Calais', 'Landes', ""Val-d'Oise"", 'Corrèze', 'Valeur mini', 'Vaucluse', 'Pyrénées-Atlantiques', 'Loire', 'Aude', 'Ain']",departement,departement,fd7a75a3-00d9-4162-bb55-a5c4238733f9
nom_dept,"['LOIRET', 'LOIRET', 'LOIRET', 'LOIRET', 'LOIRET', 'LOIRET', 'LOIRET', 'LOIRET', 'LOIRET', 'LOIRET']",departement,departement,3b297e49-6d9d-4a6f-8861-57f98c868c22
nom_dept,"['CORSE-DU-SUD', 'CORSE-DU-SUD', 'HAUTE-CORSE']",departement,departement,49d912f1-83b3-4b20-bce1-d4e0f038f531
LB_DEPARTEMENTS,"['Pas de Calais', 'Landes', ""Val d'Oise"", 'Corrèze', 'valeur min', 'Vaucluse', 'Pyrénées Atlantiques', 'Loire', 'Aude ', 'Ain']",departement,departement,6b47a04b-dacb-4307-bcb4-c112dd9d7018
département,"['CANTAL', 'CORSE', 'AUDE', 'SEINE-MARITIME', 'NORD', 'PYRENEES-ORIENTALES', 'MAYENNE', 'ALLIER', 'GIRONDE', 'CORREZE']",departement,departement,fc747a24-8cba-4452-9be1-e126080f21d6
Département,"['Bouches-du-Rhône', 'Oise', 'Alpes-Maritimes', 'Haute-Garonne', 'Paris', 'Yvelines', 'Ille-et-Vilaine', 'Bas-Rhin', 'Haut-Rhin', 'Paris']",departement,departement,c096d5e9-d64e-4e48-85c2-ec1b7c9711e7
LB_DEPARTEMENTS,"['Pas-de-Calais', 'Landes', ""Val-d'Oise"", 'Corrèze', 'Valeur mini', 'Vaucluse', 'Pyrénées-Atlantiques', 'Loire', 'Aude', 'Ain']",departement,departement,a847b096-2f5f-4aba-928d-19d088762856
departement,"['Gironde', 'Pyrénées-Atlantiques', 'Gironde', 'Gironde', 'Gironde', 'Lot-et-Garonne', 'Pyrénées-Atlantiques', 'Gironde', 'Lot-et-Garonne', 'Gironde']",departement,departement,5fa8ca29-f6ec-4dd4-a474-73aa314a63eb
REG,"[' Gironde ', ' Pyrénées-Atlantiques ', ' Dordogne ', ' Pyrénées-Atlantiques ', ' Gironde ', ' Landes ', ' Dordogne ', ' Dordogne ', ' Pyrénées-Atlantiques ', ' Gironde ']",departement,departement,a99f4a62-b8d7-4eb1-b5a0-aac64fc41bde
atlas,"['GIRONDE', 'GIRONDE', 'GIRONDE', 'GIRONDE', 'GIRONDE', 'GIRONDE', 'GIRONDE', 'GIRONDE', 'GIRONDE', 'GIRONDE']",departement,departement,9c48e0c0-43ed-4b92-95ce-deda6ef55628
DEPARTEMENT_NAME,"['VAUCLUSE', 'CHER', 'SOMME', 'SOMME', 'HAUTE-SAVOIE', 'CHARENTE', 'ORNE', 'PYRENEES-ORIENTALES', 'HERAULT', 'VENDEE']",departement,departement,24f7d5a1-a11f-4d58-abda-abafec646bb7
Département,"['SARTHE', 'LOIRE-ATLANTIQUE', 'LOIRE-ATLANTIQUE', 'MAYENNE', 'MAYENNE', 'MAINE-ET-LOIRE', 'VENDEE', 'VENDEE', 'MAINE-ET-LOIRE', 'LOIRE-ATLANTIQUE']",departement,departement,65850550-8a33-4afb-b38b-c34438a2686c
LB_DEPARTEMENTS,"['Pas-de-Calais', 'Landes', ""Val-d'Oise"", 'Corrèze', 'Valeur mini', 'Vaucluse', 'Pyrénées-Atlantiques', 'Loire', 'Aude', 'Ain']",departement,departement,15ac58e8-d11a-4599-9556-f15b5b2d1b83
Département de domicile du décédé,"['ALPES-DE-HAUTE-PROVENCE', 'MEUSE', 'OISE', 'DOUBS', 'SAONE-ET-LOIRE', 'VAR', 'REUNION', 'MARNE', 'VAL-DE-MARNE', 'HAUTS-DE-SEINE']",departement,departement,eb8dca4a-a67c-4d02-ad3f-1ae0d13cabf0
nom_dept,"['CORSE-DU-SUD', 'CORSE-DU-SUD', 'HAUTE-CORSE', 'CORSE-DU-SUD', 'CORSE-DU-SUD', 'CORSE-DU-SUD', 'HAUTE-CORSE', 'CORSE-DU-SUD', 'HAUTE-CORSE', 'CORSE-DU-SUD']",departement,departement,07188de8-aea7-4dba-ad36-410525b3aea6
Departement,"['LOT-ET-GARONNE', 'PYRENEES-ATLANTIQUES', 'LANDES', 'GIRONDE', 'GIRONDE', 'DORDOGNE', 'GIRONDE', 'GIRONDE', 'PYRENEES-ATLANTIQUES', 'LANDES']",departement,departement,ae97f3e8-1e7f-412a-8136-2b2b96b82e96
Libellé du département,"['Gironde', 'Gironde', 'Gironde', 'Gironde', 'Gironde', 'Gironde', 'Gironde', 'Gironde', 'Gironde', 'Gironde']",departement,departement,6670c6b7-5fc4-4916-ab20-ebfad9eac5a5
Département,"['SARTHE', 'LOIRE-ATLANTIQUE', 'VENDEE', 'MAYENNE', 'VENDEE', 'LOIRE-ATLANTIQUE', 'SARTHE', 'SARTHE', 'MAYENNE', 'LOIRE-ATLANTIQUE']",departement,departement,678ca756-0d8a-45a2-bf3c-57f3ccb47b78
LB_DEPARTEMENTS,"['Pas de Calais', 'Landes', ""Val d'Oise"", 'Corrèze', 'valeur min', 'Vaucluse', 'Pyrénées Atlantiques', 'Loire', 'Aude ', 'Ain']",departement,departement,d21138ec-cfdc-490c-8487-02559e5322e1
Département,"[""Val-d'Oise"", ""Val-d'Oise"", ""Val-d'Oise"", ""Val-d'Oise"", ""Val-d'Oise"", ""Val-d'Oise"", ""Val-d'Oise"", ""Val-d'Oise"", ""Val-d'Oise"", ""Val-d'Oise""]",departement,departement,c03b6dd6-9926-4d4e-ba9c-5c84c610c673
D├ępartements,"[' PAS DE CALAIS ', ' LANDES ', "" VAL D'OISE "", ' CORREZE ', 'valeur min', ' VAUCLUSE ', ' PYRENEES ATLANTIQUES ', ' LOIRE ', ' AUDE ', ' AIN ']",departement,departement,2ebfe626-996e-473d-a5b9-d438920734e9
LB_DEPARTEMENTS,"['Pas de Calais', 'Landes', ""Val d'Oise"", 'Corrèze', 'valeur min', 'Vaucluse', 'Pyrénées Atlantiques', 'Loire', 'Aude ', 'Ain']",departement,departement,43d98bff-44cf-4c78-8c2a-fc228bc05d0e
LB_DEPARTEMENT,"['PAS DE CALAIS', 'LANDES', ""VAL D'OISE"", 'CORREZE', 'valeur min', 'VAUCLUSE', 'PYRENEES ATLANTIQUES', 'LOIRE', 'AUDE', 'AIN']",departement,departement,9c5e4fe1-12f8-47b9-b7fe-8044942e0d7b
Libellé du département,"['GIRONDE', 'GIRONDE', 'GIRONDE', 'GIRONDE', 'GIRONDE', 'GIRONDE', 'GIRONDE', 'GIRONDE', 'GIRONDE', 'GIRONDE']",departement,departement,9b36899c-ea01-4428-a06b-2b440d4c256d
Libellé département,"['Ille-et-Vilaine', 'Essonne', 'Sarthe', 'Loire-Atlantique', 'Oise', 'Pyrénées-Orientales', 'Vaucluse', 'Essonne', 'Bas-Rhin', 'Isère']",departement,departement,01755340-f7e3-410b-bbc3-857a41e1bfb5
Département,"['Paris', 'Alpes-de-Haute-Provence', 'Loire-Atlantique', 'Bouches-du-Rhône', 'Haute-Garonne', 'Hautes-Pyrénées', 'Gard', 'Haute-Garonne', 'Isère', 'Finistère']",departement,departement,9da0e18d-b438-4509-b81c-d4231ef5dd7d
LB_DEPARTEMENTS,"['Pas-de-Calais', 'Landes', ""Val-d'Oise"", 'Corrèze', 'valeur min', 'Vaucluse', 'Pyrénées-Atlantiques', 'Loire', 'Aude', 'Ain']",departement,departement,1283f20a-31ee-4610-aa21-02e903be7c03
departement,"['Gironde', 'Pyrénées-Atlantiques', 'Gironde', 'Gironde', 'Gironde', 'Lot-et-Garonne', 'Pyrénées-Atlantiques', 'Gironde', 'Lot-et-Garonne', 'Gironde']",departement,departement,0acd3d4b-c2b7-47ac-af2c-0624d15451f7
LB_DEPARTEMENTS,"['Pas-de-Calais', 'Landes', 'Val-de-Marne', 'Corrèze', 'Tarn', 'Var', 'Pyrénées-Atlantiques', 'Loire', 'Aude', 'Ain']",departement,departement,6d6e173e-4c91-4005-a05c-806e20171214
LB_DEPARTEMENTS,"['Pas de Calais', 'Landes', ""Val d'Oise"", 'Corrèze', 'valeur min', 'Vaucluse', 'Pyrénées Atlantiques', 'Loire', 'Aude ', 'Ain']",departement,departement,40ce46f2-5afa-4fb2-ae63-d575fa165f43
LIB_DIR,"['SEINE SAINT DENIS', 'SEINE SAINT DENIS', 'SEINE SAINT DENIS', 'SEINE SAINT DENIS', 'SEINE SAINT DENIS', 'SEINE SAINT DENIS', 'SEINE SAINT DENIS', 'SEINE SAINT DENIS', 'SEINE SAINT DENIS', 'SEINE SAINT DENIS']",departement,departement,8557bf88-d152-4598-8c20-4f562bf961b1
dep_libusage,"['Drôme', 'Isère', 'Hérault', 'Aveyron', 'Vendée', 'Orne', 'Savoie', 'Vienne', 'Finistère', 'Dordogne']",departement,departement,832e54a2-3ffb-4976-8ada-1090f81de8ad
Département,"['Loire Atlantique', 'Loire Atlantique', 'Loire Atlantique', 'Loire Atlantique', 'Loire Atlantique', 'Loire Atlantique', 'Loire Atlantique', 'Loire Atlantique', 'Loire Atlantique', 'Loire Atlantique']",departement,departement,9cef692e-6bdc-4ed6-a01c-53e8eea2c573
LB_DEPARTEMENTS,"['Pas-de-Calais', 'Landes', ""Val-d'Oise"", 'Corrèze', 'Valeur mini', 'Vaucluse', 'Pyrénées-Atlantiques', 'Loire', 'Aude', 'Ain']",departement,departement,a2ccc2d8-1711-4fac-82b7-4b0444c570cf
LB_DEPARTEMENTS,"['Pas-de-Calais', 'Landes', ""Val-d'Oise"", 'Corrèze', 'valeur min', 'Vaucluse', 'Pyrénées-Atlantiques', 'Loire', 'Aude', 'Ain']",departement,departement,31bdb091-64fe-4585-91e9-189dc52e8dbc
LB_DEPARTEMENTS,"['Pas-de-Calais', 'Landes', ""Val-d'Oise"", 'Corrèze', 'Valeur mini', 'Vaucluse', 'Pyrénées-Atlantiques', 'Loire', 'Aude', 'Ain']",departement,departement,95c8edb5-7bb6-4b5b-9a59-e9974a4671bd
Département,"['Loire Atlantique', 'Loire Atlantique', 'Loire Atlantique', 'Loire Atlantique', 'Loire Atlantique', 'Loire Atlantique', 'Loire Atlantique', 'Loire Atlantique']",departement,departement,77001c75-b28a-4edb-b9e0-edc46a424969
Libellé du département,"['Gironde', 'Gironde', 'Gironde', 'Gironde', 'Gironde', 'Gironde', 'Gironde', 'Gironde', 'Gironde', 'Gironde']",departement,departement,6476cacd-d6a0-4a9b-bfa9-1d7de4e43ae5
LB_DEPARTEMENTS,"['Pas de Calais', 'Landes', ""Val d'Oise"", 'Corrèze', 'valeur min', 'Vaucluse', 'Pyrénées Atlantiques', 'Loire', 'Aude ', 'Ain']",departement,departement,9184eeb6-0f1a-4ae7-bd9b-1b624e3287f4
Libellé du département,"['PAS DE CALAIS', 'LANDES', ""VAL D'OISE"", 'CORREZE', 'valeur min', 'VAUCLUSE', 'PYRENEES ATLANTIQUES', 'LOIRE', 'AUDE', 'AIN']",departement,departement,5fa18d54-af09-49a9-9916-fbac923d0a26
LB_DEPARTEMENTS,"['Pas de Calais', 'Landes', ""Val d'Oise"", 'Corrèze', 'valeur min', 'Vaucluse', 'Pyrénées Atlantiques', 'Loire', 'Aude ', 'Ain']",departement,departement,f94db00c-cebc-48f5-8ec1-e5532429e610
Département,"['HAUTE-GARONNE', 'LOT', 'AVEYRON', 'HAUTE-GARONNE', 'HAUTE-GARONNE', 'AVEYRON', 'HERAULT', 'AVEYRON', 'HAUTE-GARONNE', 'HERAULT']",departement,departement,fd76ce65-41c2-4ca0-b8f0-c33cc4490cc7
LB_DEPARTEMENTS,"['Pas-de-Calais', 'Landes', ""Val-d'Oise"", 'Corrèze', 'valeur min', 'Vaucluse', 'Pyrénées-Atlantiques', 'Loire', 'Aude', 'Ain ']",departement,departement,d33fd574-2284-47c1-891c-e5f99f87d719
Département,"['Loire Atlantique', 'Loire Atlantique', 'Loire Atlantique', 'Loire Atlantique', 'Loire Atlantique', 'Loire Atlantique', 'Loire Atlantique', 'Loire Atlantique', 'Loire Atlantique']",departement,departement,1d0afd83-b4b9-47ec-bced-41b6dfa21ee9
D├ępartements,"[' PAS DE CALAIS ', ' LANDES ', "" VAL D'OISE "", ' CORREZE ', 'Valeur mini', ' VAUCLUSE ', ' PYRENEES ATLANTIQUES ', ' LOIRE ', ' AUDE ', ' AIN ']",departement,departement,b7c52c92-2ec2-4782-bfe3-e81885deb4d3
Libellé du département,"['GIRONDE', 'GIRONDE', 'GIRONDE', 'GIRONDE', 'GIRONDE', 'GIRONDE', 'GIRONDE', 'GIRONDE', 'GIRONDE', 'GIRONDE']",departement,departement,4e4e57c7-68e6-41af-8233-c3686b8100d5
LB_DEPARTEMENTS,"['Pas-de-Calais', 'Landes', ""Val-d'Oise"", 'Corrèze', 'Valeur min', 'Vaucluse', 'Pyrénées-Atlantiques', 'Loire', 'Aude', 'Ain']",departement,departement,6d88a47c-1b94-4711-a032-3129ba543b08
LB_DEPARTEMENTS,"['Pas-de-Calais', 'Landes', ""Val-d'Oise"", 'Corrèze', 'Valeur mini', 'Vaucluse', 'Pyrénées-Atlantiques', 'Loire', 'Aude', 'Ain']",departement,departement,60400273-66c9-4d07-b4a4-c5a782596300
LB_DEPARTEMENTS,"['Pas-de-Calais', 'Landes', ""Val-d'Oise"", 'Corrèze', 'valeur min', 'Vaucluse', 'Pyrénées-Atlantiques', 'Loire', 'Aude', 'Ain']",departement,departement,777123f3-2b5f-47f8-bc84-741857660f0f
LB_DEPARTEMENTS,"['Pas-de-Calais', 'Landes', ""Val-d'Oise"", 'Corrèze', 'Valeur mini', 'Vaucluse', 'Pyrénées-Atlantiques', 'Loire', 'Aude', 'Ain']",departement,departement,348a24ca-d8fd-48a7-87d2-bcb982485c61
DEPARTEMENT,"['Hauts-de-Seine', 'Seine-et-Marne', ""Val-d'Oise"", 'Essonne', 'Yvelines', 'Yvelines', 'Seine-et-Marne', 'Yvelines', ""Val-d'Oise"", 'Yvelines']",departement,departement,ac373ed9-1cee-4da4-9891-8e20f47199ff
LB_DEPARTEMENT,"['PAS DE CALAIS', 'LANDES', ""VAL D'OISE"", 'CORREZE', 'valeur min', 'VAUCLUSE', 'PYRENEES ATLANTIQUES', 'LOIRE', 'AUDE', 'AIN']",departement,departement,90cd0771-af2e-47f9-81d4-aab7d9ffc619
Libellé du département,"['Gironde', 'Gironde', 'Gironde', 'Gironde', 'Gironde', 'Gironde', 'Gironde', 'Gironde', 'Gironde', 'Gironde']",departement,departement,65498ae4-6319-41e4-a102-30ba1205e74d
Département de l'unité d'inscription,"['Seine-Saint-Denis', 'Paris', 'Paris', 'Hauts-de-Seine', 'Paris', 'Hauts-de-Seine', 'Seine-Saint-Denis', 'Paris', 'Paris', ""Val-d'Oise""]",departement,departement,aaae495a-d023-4040-90b1-051cb45dc293
