columns,sample,human_detected,csv_detected,id
CADASTRE2,"""[592HX, 65ZA, 62C, 0217CW, 0021E, 0159B, 0192AL, 240B, 00314AP, 337AZ]""",,,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
CADASTRE3,"""[0236EE, 8001, 07AB, 53ZB, 0433AE, 2131B, 24ZC, 251A, 81ZB, 669DK]""",,,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
TYPE_EVT,"""[1, 2, 3]""",,,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
SUPERFICIE_T,"""[0, 1, 114693, 6, 8206, 532494, 32785, 114705, 57361, 20]""",,,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
LOTISSEMENT,"""[0.0, 1.0]""",booleen,,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
ZAC,"""[0.0, 1.0]""",booleen,,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
AFU,"""[0.0]""",,,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
NB_NIV_MAX,"""[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0]""",,,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
NATURE_PROJET,"""[1.0, 2.0]""",,,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
I_EXTENSION,"""[0, 1]""",booleen,booleen,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
I_SURELEVATION,"""[0, 1]""",booleen,booleen,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
I_NIVSUPP,"""[0, 1]""",booleen,booleen,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
NB_CHB,"""[0, 1, 2, 3, 4, 5, 6, 9, 10, 11]""",,,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
SDP_A2,"""[0, 514, 2566, 520, 2069, 534, 5144, 538, 2078, 553]""",,,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
SDP_B2,"""[0, 3, 7, 11, 17, 529, 19, 21, 22, 28]""",,,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
SDP_D2,"""[0, 19, 30, 1183, 161, 420, 55, 2235, 318, 459]""",,booleen,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
SDP_E2,"""[0, 3, 1283, 6, 263, 520, 8, 2566, 14, 3214]""",,booleen,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
SDP_F2,"""[0, 260, 136, 8, 14, 542, 673, 34, 1321, 553]""",,booleen,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
SDP_A3,"""[0.0, 6.0, 10.0, 11.0, 12.0, 14.0, 16.0, 17.0, 18.0, 20.0]""",,,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
SDP_B3,"""[0, 2, 3, 4, 5, 6, 7, 10, 11, 12]""",,,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
SDP_D3,"""[0, 4, 6, 10, 13, 16, 20, 23, 24, 25]""",,,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
SDP_E3,"""[0, 2, 3, 4, 5, 6, 7, 8, 9, 10]""",,,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
SDP_F3,"""[0, 512, 3, 515, 7, 8, 523, 13, 22, 27]""",,,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
SDP_A4,"""[0.0, 7.0, 4108.0, 15.0, 18.0, 19.0, 23.0, 24.0, 27.0, 28.0]""",,,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
SDP_B4,"""[0, 2, 3, 5, 6, 7, 8, 9, 10, 11]""",,,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
SDP_D4,"""[0, 512, 2, 6, 7, 11, 14, 15, 16, 532]""",,,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
SDP_E4,"""[0.0, 2.0, 3.0, 4.0, 5.0, 518.0, 6.0, 8.0, 7.0, 10.0]""",,,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
SDP_F4,"""[0.0, 7.0, 10.0, 13.0, 18.0, 19.0, 20.0, 24.0, 25.0, 1048.0]""",,,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
SDP_A5,"""[0, 513, 520, 523, 524, 15, 18, 19, 2070, 535]""",,,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
SDP_B5,"""[0, 514, 4, 521, 522, 12, 1038, 527, 18, 532]""",,,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
SDP_D5,"""[0.0, 388.0, 7.0, 10.0, 266.0, 908.0, 397.0, 3726.0, 656.0, 276.0]""",,,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
SDP_E5,"""[0, 128, 1, 5, 6, 15, 17, 18, 26, 28]""",,booleen,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
SDP_F5,"""[0, 384, 259, 133, 6, 264, 140, 15, 18, 150]""",,,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
SDP_A6,"""[0, 4100, 4101, 12297, 2075, 4125, 47136, 2084, 40, 16427]""",,,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
SDP_B6,"""[0, 1, 3, 8, 13, 14, 20, 21, 23, 24]""",,,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
SDP_D6,"""[0, 7393, 128, 101, 72, 43, 300, 823, 304, 55]""",,booleen,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
SDP_E6,"""[0, 2176, 386, 516, 5, 7, 8, 8841, 1031, 1931]""",,booleen,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
SDP_F6,"""[0, 130, 7, 1035, 271, 272, 1680, 5906, 280, 665]""",,booleen,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
SDP_A7,"""[0, 4106, 4107, 12, 18, 20, 2075, 2078, 34, 38]""",,,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
SDP_B7,"""[0, 1, 3, 5, 6, 7, 8, 9, 11, 12]""",,,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
SDP_D7,"""[0.0, 66.0, 357.0, 37.0, 38.0, 40.0, 649.0, 330.0, 298.0, 558.0]""",,booleen,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
SDP_E7,"""[0, 3, 516, 8, 10, 522, 523, 13, 14, 11]""",,,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
SDP_F7,"""[0, 129, 385, 131, 649, 138, 139, 140, 12, 143]""",,,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
SDP_A8,"""[0.0, 6146.0, 5.0, 10.0, 11.0, 13.0, 16.0, 18.0, 20.0, 21.0]""",,,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
SDP_B8,"""[0, 3, 4, 5, 2057, 10, 12, 15, 17, 18]""",,,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
SDP_D8,"""[0, 897, 769, 513, 4, 7, 1160, 141, 13, 1040]""",,booleen,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
SDP_E8,"""[0, 1536, 1025, 3, 4, 7, 10, 11, 13, 16]""",,,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
SDP_F8,"""[0, 11, 15, 20, 21, 1044, 23, 25, 29, 31]""",,,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
SDP_A9,"""[0.0, 3.0, 5.0, 11.0, 12.0, 13.0, 14.0, 6157.0, 15.0, 18.0]""",,,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
SDP_B9,"""[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]""",,,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
SDP_D9,"""[0, 1, 3, 4, 7, 10, 523, 11, 13, 15]""",,,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
SDP_E9,"""[0, 1, 512, 3, 4, 5, 6, 7, 8, 9]""",,,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
SDP_F9,"""[0.0, 1.0, 2.0, 4.0, 6.0, 10.0, 11.0, 20.0, 21.0, 22.0]""",,booleen,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
I_TRANSPORT,"""[0, 1]""",booleen,booleen,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
I_ENSETRECH,"""[0, 1]""",booleen,booleen,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
I_SANTE,"""[0, 1]""",booleen,booleen,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
I_ACTSOCIAL,"""[0, 1]""",booleen,booleen,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
I_OUVRAGESPEC,"""[0, 1]""",booleen,booleen,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
I_CULTURE,"""[0, 1]""",booleen,booleen,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
TYPE_OPERATION_CONSTR,"""[8, 9, 11, 13, 14]""",,,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
DPC,"""[2018-06-30]""",date,date,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
DATEREELLE_DECISION_FAV,"""[2017-11-18, 2017-09-20, 2018-01-10, 2017-11-20, 2017-11-09, 2017-05-26, 2017-10-12, 2018-04-11, 2018-03-12, 2018-06-18]""",date,date,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
DATEREELLE_DOC,"""[2018-01-10, 2018-02-15, 2018-06-14, 2017-10-13, 2017-11-20, 2018-06-12, 2018-04-24, 2018-05-14, 2017-11-09, 2017-05-26]""",date,,fd170bce-4cb3-4c49-8ca9-0fee1c77a2fa
ANNEE,"""[2016, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010]""",year,year,fda495aa-dae5-4d05-87fd-e92c58c8bc7e
CODE_INSEE,"""[92032, 92033, 92035, 92036, 92040, 92044, 92046, 92047, 92048, 92049]""",code_commune_insee,code_commune_insee,fda495aa-dae5-4d05-87fd-e92c58c8bc7e
COMMUNE,"""[SEVRES, CHAVILLE, CHATILLON, LEVALLOIS PERRET, MONTROUGE, MARNES LA COQUETTE, BOURG LA REINE, GENNEVILLIERS, ASNIERES SUR SEINE, VILLENEUVE LA GARENNE]""",commune,commune,fda495aa-dae5-4d05-87fd-e92c58c8bc7e
NB_LOGEMENTS_LOCATIFS_SOCIAUX,"""[6149, 6151, 6159, 6164, 6166, 8216, 30, 6178, 39, 6197]""",,,fda495aa-dae5-4d05-87fd-e92c58c8bc7e
NB_RESIDENCES_PRINCIPALES,"""[36870, 10247, 16396, 12302, 12317, 8222, 12319, 12326, 36904, 20524]""",,,fda495aa-dae5-4d05-87fd-e92c58c8bc7e
POURCENTAGE_LOGEMENTS_LOCATIFS_SOCIAUX,"""[2.42, 3.96, 4.16, 5.75, 6.61, 4.02, 8.46, 9.92, 9.93, 11.65]""",,longitude_l93,fda495aa-dae5-4d05-87fd-e92c58c8bc7e
Num_Acc,"""[200900000001, 200900000002, 200900000003, 200900000004, 200900000005, 200900000006, 200900000007, 200900000008, 200900000009, 200900000010]""",,date,fdfacdb9-f48e-4759-bae5-48d063216acb
an,"""[9]""",,,fdfacdb9-f48e-4759-bae5-48d063216acb
mois,"""[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]""",,,fdfacdb9-f48e-4759-bae5-48d063216acb
jour,"""[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]""",,,fdfacdb9-f48e-4759-bae5-48d063216acb
hrmn,"""[1, 2, 3, 5, 6, 7, 8, 9, 10, 11]""",,,fdfacdb9-f48e-4759-bae5-48d063216acb
lum,"""[1, 2, 3, 4, 5]""",,,fdfacdb9-f48e-4759-bae5-48d063216acb
agg,"""[1, 2]""",,,fdfacdb9-f48e-4759-bae5-48d063216acb
int,"""[1, 2, 3, 4, 5, 6, 7, 8, 9]""",,,fdfacdb9-f48e-4759-bae5-48d063216acb
atm,"""[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]""",,,fdfacdb9-f48e-4759-bae5-48d063216acb
col,"""[1, 2, 3, 4, 5, 6, 7]""",,,fdfacdb9-f48e-4759-bae5-48d063216acb
com,"""[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]""",,,fdfacdb9-f48e-4759-bae5-48d063216acb
adr,"""[Avenue de l'Orme, RTE DE LA MINIERE, PV,32 R DU GAL DE GAULLE, Route de CONTZ, RUE DU JARDIN PUBLIC, 23, AVENUE DE MESSINE, LE CHESNAY, 48, REVERSEAUX 48 A FIN, 03, RUE DE L ESTRAPADE, VIEILLE ROUTE DE LA GAVO]""",,,fdfacdb9-f48e-4759-bae5-48d063216acb
gps,"""[R, P, S, A, C, M, G]""",,,fdfacdb9-f48e-4759-bae5-48d063216acb
lat,"""[0.0, 1.0, 4.0, 5.0]""",,,fdfacdb9-f48e-4759-bae5-48d063216acb
long,"""[-, 1, 6, 0]""",,,fdfacdb9-f48e-4759-bae5-48d063216acb
dep,"""[520, 10, 530, 20, 540, 30, 550, 40, 560, 50]""",code_departement,,fdfacdb9-f48e-4759-bae5-48d063216acb
Num_Acc,"""[200700067840, 200700067841, 200700067842, 200700067843, 200700067844, 200700067845, 200700067846, 200700067847, 200700067848, 200700067849]""",,date,6e905a7a-c48d-4f5c-a0bb-54b83c8dfe5f
senc,"""[0, 1, 2]""",,booleen,6e905a7a-c48d-4f5c-a0bb-54b83c8dfe5f
catv,"""[1, 2, 3, 4, 5, 7, 8, 10, 11, 12]""",,,6e905a7a-c48d-4f5c-a0bb-54b83c8dfe5f
occutc,"""[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]""",,,6e905a7a-c48d-4f5c-a0bb-54b83c8dfe5f
obs,"""[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]""",,,6e905a7a-c48d-4f5c-a0bb-54b83c8dfe5f
obsm,"""[0, 1, 2, 4, 5, 6, 9]""",,,6e905a7a-c48d-4f5c-a0bb-54b83c8dfe5f
choc,"""[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]""",,,6e905a7a-c48d-4f5c-a0bb-54b83c8dfe5f
manv,"""[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]""",,,6e905a7a-c48d-4f5c-a0bb-54b83c8dfe5f
num_veh,"""[I02, S19, A01, I09, O15, D04, C03, P16, K11, F06]""",,,6e905a7a-c48d-4f5c-a0bb-54b83c8dfe5f
dateReferentiel,"""[2012-01-01]""",date,date,6ee839ea-5faf-44fd-9b98-6dcd93364cff
route,"""[N0446, N0021, A0631, N0569, N0529, N1029, N0486, A0126, N0058, A0410]""",,,6ee839ea-5faf-44fd-9b98-6dcd93364cff
longueur,"""[10762, 8744, 15381, 8436, 8457, 3975, 360, 8730, 2855, 8188]""",,,6ee839ea-5faf-44fd-9b98-6dcd93364cff
prD,"""[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]""",,,6ee839ea-5faf-44fd-9b98-6dcd93364cff
depPrD,"""[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]""",,,6ee839ea-5faf-44fd-9b98-6dcd93364cff
concessionPrD,"""[N, C]""",,,6ee839ea-5faf-44fd-9b98-6dcd93364cff
absD,"""[655, 360, 171, 746, 979, 195,6, 50, 354, 94, 826,7]""",,,6ee839ea-5faf-44fd-9b98-6dcd93364cff
cumulD,"""[98696, 56580, 18118, 176841, 43060, 300236,2, 142974, 204600, 4957, 96954]""",,,6ee839ea-5faf-44fd-9b98-6dcd93364cff
xD,"""[580460,39, 723860,16, 458946,46, 631167,29, 710851,89, 604452,17, 493887,07, 197674,37, 355809,68, 359122,51]""",longitude_l93,longitude_l93,6ee839ea-5faf-44fd-9b98-6dcd93364cff
yD,"""[6325852,85, 6219074,17, 6227677,24, 6273629,7, 6971247,58, 6457520,65, 6855439,94, 6207315,48, 6898908,44, 6649364,9]""",latitude_l93,latitude_l93,6ee839ea-5faf-44fd-9b98-6dcd93364cff
zD,"""[0]""",,booleen,6ee839ea-5faf-44fd-9b98-6dcd93364cff
prF,"""[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]""",,,6ee839ea-5faf-44fd-9b98-6dcd93364cff
depPrF,"""[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]""",,,6ee839ea-5faf-44fd-9b98-6dcd93364cff
concessionPrF,"""[N, C]""",,,6ee839ea-5faf-44fd-9b98-6dcd93364cff
absF,"""[360, 608, 449, 115,9, 948, 535, 386, 580, 136, 152]""",,,6ee839ea-5faf-44fd-9b98-6dcd93364cff
cumulF,"""[98696, 56580, 18118, 176841, 43060, 300236,2, 142974, 204600, 4957, 2301]""",,,6ee839ea-5faf-44fd-9b98-6dcd93364cff
xF,"""[580460,39, 723860,16, 458946,46, 631167,29, 710851,89, 604452,17, 493887,07, 197674,37, 355809,68, 359122,51]""",longitude_l93,longitude_l93,6ee839ea-5faf-44fd-9b98-6dcd93364cff
yF,"""[6325852,85, 6219074,17, 6840747,92, 6227677,24, 6273629,7, 6971247,58, 6260827,59, 6457520,65, 6855439,94, 6207315,48]""",latitude_l93,latitude_l93,6ee839ea-5faf-44fd-9b98-6dcd93364cff
zF,"""[0]""",,booleen,6ee839ea-5faf-44fd-9b98-6dcd93364cff
anneeMesureTrafic,"""[2012.0]""",year,year,6ee839ea-5faf-44fd-9b98-6dcd93364cff
typeComptageTrafic,"""[Temporaire journalier, Permanent horaire]""",,,6ee839ea-5faf-44fd-9b98-6dcd93364cff
TMJA,"""[0.0, 163842.0, 8199.0, 32777.0, 16396.0, 32781.0, 122900.0, 16404.0, 49174.0, 16407.0]""",,,6ee839ea-5faf-44fd-9b98-6dcd93364cff
RatioPL,"""[1,8, 24,6, 15,8, 21,8, 5,9, 7, 7,7, 2,8, 33,5, 17]""",,longitude_l93,6ee839ea-5faf-44fd-9b98-6dcd93364cff
Num_Acc,"""[200700067840, 200700067841, 200700067842, 200700067843, 200700067844, 200700067845, 200700067846, 200700067847, 200700067848, 200700067849]""",,date,6fc7b169-4dfe-442c-8c28-8bd773aeddf8
an,"""[7]""",,,6fc7b169-4dfe-442c-8c28-8bd773aeddf8
mois,"""[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]""",,,6fc7b169-4dfe-442c-8c28-8bd773aeddf8
jour,"""[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]""",,,6fc7b169-4dfe-442c-8c28-8bd773aeddf8
hrmn,"""[1, 2, 4, 5, 7, 8, 9, 10, 11, 12]""",,,6fc7b169-4dfe-442c-8c28-8bd773aeddf8
lum,"""[1, 2, 3, 4, 5]""",,,6fc7b169-4dfe-442c-8c28-8bd773aeddf8
agg,"""[1, 2]""",,,6fc7b169-4dfe-442c-8c28-8bd773aeddf8
int,"""[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]""",,,6fc7b169-4dfe-442c-8c28-8bd773aeddf8
atm,"""[1, 2, 3, 4, 5, 6, 7, 8, 9]""",,,6fc7b169-4dfe-442c-8c28-8bd773aeddf8
col,"""[1, 2, 3, 4, 5, 6, 7]""",,,6fc7b169-4dfe-442c-8c28-8bd773aeddf8
com,"""[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]""",,,6fc7b169-4dfe-442c-8c28-8bd773aeddf8
adr,"""[RD156 rue Libération, ORCHIES (RUE D'), 56, BESNADIERE, sans, CHURCHILL BOULEVAR, 95, RTE DE BLAGNAC, 51, GALLIENI (AVENUE), HAZEBROUCK (ROUTE), ROUTE DE VALRAS (RD.64), 5, CD 940, VIEILLE ROUTE DE LA GAVO]""",,,6fc7b169-4dfe-442c-8c28-8bd773aeddf8
gps,"""[R, G, A, M]""",,,6fc7b169-4dfe-442c-8c28-8bd773aeddf8
lat,"""[0.0, 4816900.0, 4718600.0, 4620300.0, 4522000.0, 4358171.0, 5046300.0, 4948000.0, 4358180.0, 4849700.0]""",,,6fc7b169-4dfe-442c-8c28-8bd773aeddf8
long,"""[0.0, -98300.0, 524300.0, 426000.0, 327700.0, 229400.0, 32800.0, -163800.0, 655400.0, 557100.0]""",,,6fc7b169-4dfe-442c-8c28-8bd773aeddf8
dep,"""[520, 10, 530, 20, 540, 30, 550, 40, 560, 50]""",code_departement,,6fc7b169-4dfe-442c-8c28-8bd773aeddf8
org,"""[1, 5]""",,,706198f2-18a0-4663-9eb4-8011cb74b8c7
adr,"""[SECTION valette, Route de Bérive, GEOFFROY(RUE), AVENUE G MONNERVILLE, 95, RENOVATION URBAINE (, La saline RN.1, MAZAGRAN (RUE), Rue Marius et Ary LEBLON, TROU AU CHAT (RUE DU), Rue L.Sendar Senghor]""",,,706198f2-18a0-4663-9eb4-8011cb74b8c7
dep,"""[971, 972, 973, 974]""",code_departement,code_departement,706198f2-18a0-4663-9eb4-8011cb74b8c7
com,"""[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]""",,,706198f2-18a0-4663-9eb4-8011cb74b8c7
gps,"""[R, G, A]""",,,706198f2-18a0-4663-9eb4-8011cb74b8c7
lat,"""[0.0, 1632000.0, 2400000.0, 1600900.0, 1477000.0, 1587600.0, 6090000.0, 1594000.0, 6127000.0, 2100000.0]""",,booleen,706198f2-18a0-4663-9eb4-8011cb74b8c7
long,"""[6086700, 2090500, 2300000, 6128300, 6090000, 5,22E+11, 1448300, 6130800, 6,11E+11, 1643000]""",,booleen,706198f2-18a0-4663-9eb4-8011cb74b8c7
catr,"""[]""",,,706198f2-18a0-4663-9eb4-8011cb74b8c7
voie,"""[]""",,,706198f2-18a0-4663-9eb4-8011cb74b8c7
v1,"""[]""",,,706198f2-18a0-4663-9eb4-8011cb74b8c7
v2,"""[]""",,,706198f2-18a0-4663-9eb4-8011cb74b8c7
pr,"""[]""",,,706198f2-18a0-4663-9eb4-8011cb74b8c7
pr1,"""[]""",,,706198f2-18a0-4663-9eb4-8011cb74b8c7
ttue,"""[0, 1, 2, 3]""",,booleen,706198f2-18a0-4663-9eb4-8011cb74b8c7
tbg,"""[0, 1, 2, 3, 4, 5, 6, 7, 8, 10]""",,,706198f2-18a0-4663-9eb4-8011cb74b8c7
tbl,"""[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]""",,,706198f2-18a0-4663-9eb4-8011cb74b8c7
tindm,"""[0, 1, 2, 3, 4, 5, 6, 7, 8, 35]""",,,706198f2-18a0-4663-9eb4-8011cb74b8c7
typenumero,"""[0.0, 1.0, 2.0, 9.0]""",,,706198f2-18a0-4663-9eb4-8011cb74b8c7
numero,"""[3325, 360, 11668, 171, 746, 50, 354, 94, 194, 52]""",,,706198f2-18a0-4663-9eb4-8011cb74b8c7
distancemetre,"""[0.0, 1.0, 3.0, 10.0, 300.0, 15.0, 50.0, 20.0]""",,booleen,706198f2-18a0-4663-9eb4-8011cb74b8c7
libellevoie,"""[SAVANNE(CHEMIN DE LA ), GEOFFROY(RUE), ROUTE DE PERINET-RD 119, MARTIN LUTHER KING, BAGATELLE (RUE), BOUGAINVILLEES (CHEMIN DES), MAZAGRAN (RUE), TROU AU CHAT (RUE DU), MONNEROT (RUE), AUGUSTE LANGLOIS(RUE)]""",,,706198f2-18a0-4663-9eb4-8011cb74b8c7
coderivoli,"""[]""",,,706198f2-18a0-4663-9eb4-8011cb74b8c7
grav,"""[111,24, 33,72, 144,08, 32,84, 354, 22,48, 222,48, 113,88, 16,52, 121,6]""",,longitude_l93,706198f2-18a0-4663-9eb4-8011cb74b8c7
Num_Acc,"""[200800075776, 200800075777, 200800075778, 200800075779, 200800075780, 200800075781, 200800075782, 200800075783, 200800075784, 200800075785]""",,date,722ebb99-c8b2-4635-bf8d-125dd280ee42
an,"""[8]""",,,722ebb99-c8b2-4635-bf8d-125dd280ee42
mois,"""[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]""",,,722ebb99-c8b2-4635-bf8d-125dd280ee42
jour,"""[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]""",,,722ebb99-c8b2-4635-bf8d-125dd280ee42
hrmn,"""[1, 2, 3, 4, 5, 6, 7, 8, 10, 11]""",,,722ebb99-c8b2-4635-bf8d-125dd280ee42
lum,"""[1, 2, 3, 4, 5]""",,,722ebb99-c8b2-4635-bf8d-125dd280ee42
agg,"""[1, 2]""",,,722ebb99-c8b2-4635-bf8d-125dd280ee42
int,"""[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]""",,,722ebb99-c8b2-4635-bf8d-125dd280ee42
atm,"""[1, 2, 3, 4, 5, 6, 7, 8, 9]""",,,722ebb99-c8b2-4635-bf8d-125dd280ee42
col,"""[1, 2, 3, 4, 5, 6, 7]""",,,722ebb99-c8b2-4635-bf8d-125dd280ee42
com,"""[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]""",,,722ebb99-c8b2-4635-bf8d-125dd280ee42
adr,"""[279, AV DES ETATS UNIS, RUE DU JARDIN PUBLIC, 18 rue de Colomb, 58, VICHY (RUE DE), 49, THOMAS (RUE AMBROISE, 35, PRINGLE (RUE), rue des colporteurs, HAZEBROUCK (ROUTE), DESTOUCHES (R), VIEILLE ROUTE DE LA GAVO]""",,,722ebb99-c8b2-4635-bf8d-125dd280ee42
gps,"""[R, S, A, M, G]""",,sexe,722ebb99-c8b2-4635-bf8d-125dd280ee42
lat,"""[0.0, 4915200.0, 4816900.0, 4620300.0, 4521999.0, 4522000.0, 4325400.0, 4358175.0, 4849700.0, 4554800.0]""",,,722ebb99-c8b2-4635-bf8d-125dd280ee42
long,"""[0.0, 393221.0, 622600.0, 524300.0, 327700.0, -65500.0, 655400.0, -163800.0, 458800.0, 360500.0]""",,,722ebb99-c8b2-4635-bf8d-125dd280ee42
dep,"""[520, 10, 530, 20, 540, 30, 550, 40, 560, 50]""",code_departement,,722ebb99-c8b2-4635-bf8d-125dd280ee42
dateReferentiel,"""[2008-01-01]""",date,date,72b6729e-c675-41ea-bd41-ea0a0daf5642
route,"""[N0446, N0021, A0631, N0569, N0529, N1029, N2066, N1047, N0486, N2079]""",,,72b6729e-c675-41ea-bd41-ea0a0daf5642
longueur,"""[1, 2, 4, 6, 7, 8198, 10, 13, 14, 15]""",,,72b6729e-c675-41ea-bd41-ea0a0daf5642
prD,"""[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]""",,,72b6729e-c675-41ea-bd41-ea0a0daf5642
depPrD,"""[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]""",,,72b6729e-c675-41ea-bd41-ea0a0daf5642
concessionPrD,"""[N, C]""",,,72b6729e-c675-41ea-bd41-ea0a0daf5642
absD,"""[0, 1, 2, 3, 5, 6, 7, 8, 9, 10]""",,,72b6729e-c675-41ea-bd41-ea0a0daf5642
cumulD,"""[0, 24577, 57346, 40964, 188421, 147467, 16395, 32782, 106514, 122899]""",,,72b6729e-c675-41ea-bd41-ea0a0daf5642
xD,"""[661130,33, 510582,54, 886975,23, 570235,7, 352516,36, 484319,44, 668178,21, 766944,8, 951186,73, 1048789,44]""",longitude_l93,longitude_l93,72b6729e-c675-41ea-bd41-ea0a0daf5642
yD,"""[6778572,77, 7050809,68, 6971174,36, 6424636,76, 6532236,39, 6775601,38, 6704294,81, 6197971,68, 6840620,11, 6758494,64]""",latitude_l93,latitude_l93,72b6729e-c675-41ea-bd41-ea0a0daf5642
zD,"""[0.0]""",,booleen,72b6729e-c675-41ea-bd41-ea0a0daf5642
prF,"""[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]""",,,72b6729e-c675-41ea-bd41-ea0a0daf5642
depPrF,"""[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]""",,,72b6729e-c675-41ea-bd41-ea0a0daf5642
concessionPrF,"""[N, C]""",,,72b6729e-c675-41ea-bd41-ea0a0daf5642
