columns,sample,human_detected,csv_detected,id,,,,,,,,,,,,,,,,,,,,,,adresse
lat,"""[0.0, 4915200.0, 4947970.0, 4816900.0, 4849668.0, 4882437.0, 4849672.0, 4358156.0, 4784140.0, 4325390.0]""",,,b2518ec1-6529-47bc-9d55-40e2effeb0e7,,,,,,,,,,,,,,,,,,,,,,
long,"""[0.0, -163840.0, 589826.0, 229378.0, 720900.0, 229377.0, 229380.0, 622600.0, -229367.0, 425999.0]""",,,b2518ec1-6529-47bc-9d55-40e2effeb0e7,,,,,,,,,,,,,,,,,,,,,,
dep,"""[520, 10, 530, 20, 540, 30, 550, 40, 560, 50]""",code_departement,,b2518ec1-6529-47bc-9d55-40e2effeb0e7,,,,,,,,,,,,,,,,,,,,,,
REG,"""[32, 1, 2, 3, 4, 6, 75, 44, 76, 11]""",code_region,code_region,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
DEP,"""[42, 17, 50, 51, 94, 33, 52, 92, 48, 05]""",code_departement,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
COMM,"""[84072, 77251, 79202, 60116, 33243, 26160, 29066, 35288, 49023, 91386]""",code_commune_insee,code_commune_insee,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
ANNEE_DEPOT,"""[2016, 2017, 2018, 2012, 2013, 2014, 2015]""",year,year,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
ID_PC,"""[0624801700018, 01206318U1003, 07855118Z0021, 05929517O0081, 0692661500084, 06116018P0001, 01613817C0043, 0292131800003, 02307618A0002, 03506818V0011]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
CAT_MOA,"""[8, 9, 2, 1]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
TYPE_MOA,"""[2]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
RS_D,"""[DALKIA, GAEC DES HAUTES TERRES, Commune de Dompierre-les-Eglis, COMMUNE DE LASSOUTS, ATELIER GROLL, SCI DU BEAL, GAEC DU GALASTRE, Commune de Saint-Firmin-des-Bo, GAEC L AUBRAC DES GARRIGUES, GAEC DES CHENEVIERES]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
DENOMINATION_D,"""[SA MANITOU, LA BODEGA LS SARL - MONSIEUR BENARD, EURL LDI, BANQUE POPULAIRE BOURGOGNE FRANCHE-COMTE, EXEDIA  DIAGNOSTICS, COMMUNE DE COMMENTRY, MAIRIE DE SAUVETERRE DE ROUERGUE, A.F.B - M.BRANCHU, ATLANTIQUE GASCOGNE CONSTRUCTIONS, TARN ET GARONNE HABITAT]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
SIRET_D,"""[51157810600011, 24010089100029, 31658047100019, 45015773000026, 53148517500016, 44208433100010, 82837547700019, 83281127700017, 21360025700017, 81395626500025]""",siret,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
ADR_NUM_D,"""[115 , 171, 50, RD125, 354, 1683, 94, 52, 194, 35-37]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
ADR_TYPEVOIE_D,"""[CHE, espla, LE BO, BD, Ch, IMP, Allee, route, avenu, Rue d]""",adresse,adresse,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
ADR_LIBELLEVOIE_D,"""[du Crot Guillaume, 70 rue gustave eiffel, Place de Launet, IMPASSE D'ANSABERE, AVENUE ALBERT SARRAUT, DE BERLIN - BP 81007, rue du Levant, MARTIN LUTHER KING, LES BOURNATS, chemin de la Justice]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
ADR_LIEUDIT_D,"""[LE BRU, LE ROC SAINT-ANDRE, ne, ZAC de CHAILLOUET, Le Menial, ZI CENTR'ALP, Laffont, ARIEDA   2446 AVENUE DU PERE SOULAS, re de Tassigny, Benise]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
ADR_BP_D,"""[42, BP 20, 96232, 360, 17, 524, 400, 33, 223, CS 40]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
ADR_CP_D,"""[38680, 56580, 85620, 69329, 26160, 26420, 73500, 34110, 62910, 19150]""",code_postal,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
ADR_LOCALITE_D,"""[EAUNES, Gourin, SAILLY/LYS, LA VILLE-AUX-BOIS-LES-PONTAVERT, SAINT-POL-DE-LEON, AUREILHAN, LES LUCS-SUR-BOULOGNE, RENNES, LA BOUILLADISSE, SAINT-GRIEDE]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
ADR_CEDEX_D,"""[19, 04, N, 20, 78, Cedex, 20255, 2, 4, 08]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
ADR_PAYS_D,"""[100]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
ADR_NUM_T,"""[115 , 16-32, 360, 171, 50, 354, 35-37, 94, 52, 11 A]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
ADR_TYPEVOIE_T,"""[Mont , CHE, Quart, LE BO, CHS, BD, Ch, IMP, Allee, route]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
ADR_LIBELLEVOIE_T,"""[du Crot Guillaume, 70 rue gustave eiffel, de Oudincourt a Lamancine, ZA  PELEN BORDA, SQUARE DE L'OPERA-LOUIS JO, 3 RUE DES MOINES, AV  RAOUL ALADENIZE, LE PONT DE PIERRE, ALLEE DU CHENE, de Tholon]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
ADR_LIEUDIT_T,"""[LE BRU, SAINT-SAMSON DE BONFOSSE, CHAMP GRAND, la Glacerie, Lieu-Dit la Grand Mare, Le Menial, Drillot, Lautagne, ILOT C, CLOS VESTRE DE BAS]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
ADR_BP_T,"""[349, 42, KERMA, 203, 81, 1, 22, BP 2, 3331, 43000]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
ADR_CP_T,"""[56580, 85620, 26160, 26420, 73500, 34110, 62910, 16140, 22300, 57660]""",code_postal,code_postal,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
ADR_LOCALITE_T,"""[EAUNES, Gourin, Tinchebray Bocage, SAILLY/LYS, Chef-Boutonne, Capestang, LA VILLE-AUX-BOIS-LES-PONTAVERT, SAINT-POL-DE-LEON, AUREILHAN, FRONTENEX]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
ADR_CEDEX_T,"""[43000.0, 2.0, 3845.0, 6206.0]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
CADASTRE1,"""[0230DE, 0001XE, 240Y, 03490C, 0428BM, 821C, 112AW, 0904AB, 62C, 0011BM]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
CADASTRE2,"""[8001, 0118A, 07AB, 141AS, 16ZD, 19AL, 2AK, 121ZL, 14712, 751DL]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
CADASTRE3,"""[55AT, 53ZB, 0061AN, 03900A, 505AB, 351D, 0082IM, 141AX, 210HE, 191AE]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
TYPE_EVT,"""[1, 2, 3]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
SUPERFICIE_T,"""[0, 1, 8197, 16393, 155658, 24587, 20, 8215, 25, 98331]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
LOTISSEMENT,"""[0.0]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
ZAC,"""[0.0]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
AFU,"""[0.0]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
NB_NIV_MAX,"""[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 353.0, 9.0, 8.0]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
NATURE_PROJET,"""[1.0, 2.0]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
I_EXTENSION,"""[0, 1]""",booleen,booleen,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
I_SURELEVATION,"""[0, 1]""",booleen,booleen,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
I_NIVSUPP,"""[0, 1]""",booleen,booleen,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
NB_CHB,"""[0, 1, 3, 4, 6, 7, 8, 9, 12, 13]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
SDP_A2,"""[0, 20, 535, 28, 4638, 1569, 41, 1074, 1601, 2122]""",,booleen,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
SDP_B2,"""[0, 1024, 517, 521, 12, 13, 14, 16, 19, 20]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
SDP_D2,"""[0, 897, 523, 787, 1046, 37, 42, 176, 51, 1973]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
SDP_E2,"""[0.0, 7172.0, 1925.0, 6.0, 7.0, 8.0, 9.0, 1158.0, 11.0, 900.0]""",,booleen,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
SDP_F2,"""[0.0, 7045.0, 11.0, 140.0, 400.0, 282.0, 1569.0, 674.0, 174.0, 51.0]""",,booleen,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
SDP_A3,"""[0, 3, 4, 2052, 2057, 10, 12, 2061, 14, 16]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
SDP_B3,"""[0, 1, 2, 3, 4, 5, 7, 8, 9, 4105]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
SDP_D3,"""[0.0, 5.0, 523.0, 13.0, 16.0, 17.0, 19.0, 20.0, 21.0, 22.0]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
SDP_E3,"""[0, 2, 5, 518, 6, 8, 9, 10, 11, 7]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
SDP_F3,"""[0.0, 1.0, 2.0, 3.0, 516.0, 14.0, 16.0, 529.0, 18.0, 19.0]""",,booleen,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
SDP_A4,"""[0.0, 4096.0, 11.0, 12.0, 16.0, 18.0, 19.0, 22548.0, 20.0, 22.0]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
SDP_B4,"""[0, 1, 2, 4, 5, 6, 7, 8, 9, 10]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
SDP_D4,"""[0.0, 2.0, 4.0, 5.0, 8.0, 10.0, 12.0, 13.0, 14.0, 18.0]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
SDP_E4,"""[0.0, 1024.0, 2.0, 3.0, 1.0, 5.0, 6.0, 7.0, 8.0, 9.0]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
SDP_F4,"""[0.0, 2.0, 4.0, 7.0, 8.0, 9.0, 13.0, 16.0, 17.0, 18.0]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
SDP_A5,"""[0.0, 1026.0, 514.0, 515.0, 1029.0, 519.0, 1035.0, 11.0, 529.0, 27.0]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
SDP_B5,"""[0.0, 514.0, 9.0, 1034.0, 2571.0, 524.0, 4620.0, 15.0, 527.0, 17.0]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
SDP_D5,"""[0, 134, 905, 780, 1038, 15, 16, 529, 1296, 1149]""",,booleen,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
SDP_E5,"""[0.0, 1.0, 258.0, 3.0, 133.0, 1035.0, 1164.0, 11.0, 17.0, 786.0]""",,booleen,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
SDP_F5,"""[0, 258, 390, 521, 265, 15, 274, 1175, 413, 31]""",,booleen,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
SDP_A6,"""[0, 2050, 2054, 2060, 17, 23, 24, 2072, 26, 2076]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
SDP_B6,"""[0, 2054, 8, 10, 12, 14, 16, 17, 20, 21]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
SDP_D6,"""[0, 450, 67, 9925, 550, 75, 17, 278, 1175, 600]""",,booleen,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
SDP_E6,"""[0, 898, 260, 6, 8, 1931, 2060, 12, 14862, 142]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
SDP_F6,"""[0, 10880, 260, 5, 905, 143, 656, 1680, 19, 1433]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
SDP_A7,"""[0, 2050, 2051, 5, 2064, 18, 4117, 2072, 25, 27]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
SDP_B7,"""[0, 1, 3, 4, 5, 6, 7, 2055, 11, 12]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
SDP_D7,"""[0.0, 131.0, 38.0, 102.0, 12.0, 1454.0, 46.0, 304.0, 49.0, 660.0]""",,booleen,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
SDP_E7,"""[0.0, 3.0, 4.0, 6.0, 10.0, 523.0, 20.0, 21.0, 24.0, 25.0]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
SDP_F7,"""[0, 384, 130, 257, 131, 261, 643, 134, 12, 145]""",,booleen,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
SDP_A8,"""[0, 2053, 9, 10, 11, 13, 14, 15, 16, 2063]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
SDP_B8,"""[0, 1, 3, 4, 11, 12, 13, 15, 16, 17]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
SDP_D8,"""[0, 10880, 130, 643, 258, 521, 395, 12, 1040, 1175]""",,booleen,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
SDP_E8,"""[0.0, 1.0, 2.0, 3.0, 9.0, 11.0, 13.0, 14.0, 2063.0, 16.0]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
SDP_F8,"""[0, 512, 1025, 22, 23, 25, 31, 38, 550, 49]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
SDP_A9,"""[0.0, 4096.0, 6145.0, 7.0, 8.0, 10249.0, 2058.0, 9.0, 13.0, 14.0]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
SDP_B9,"""[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
SDP_D9,"""[0.0, 3.0, 516.0, 9.0, 10.0, 11.0, 20.0, 21.0, 23.0, 2585.0]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
SDP_E9,"""[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
SDP_F9,"""[0.0, 5.0, 3080.0, 9.0, 10.0, 12.0, 1043.0, 20.0, 26.0, 27.0]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
I_TRANSPORT,"""[0, 1]""",booleen,booleen,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
I_ENSETRECH,"""[0, 1]""",booleen,booleen,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
I_SANTE,"""[0, 1]""",booleen,booleen,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
I_ACTSOCIAL,"""[0, 1]""",booleen,booleen,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
I_OUVRAGESPEC,"""[0, 1]""",booleen,booleen,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
I_CULTURE,"""[0, 1]""",booleen,booleen,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
TYPE_OPERATION_CONSTR,"""[8, 9, 11, 13, 14]""",,,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
DPC,"""[2018-03-30]""",date,date,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
DATEREELLE_DECISION_FAV,"""[2016-07-27, 2017-11-20, 2017-05-26, 2017-04-21, 2018-04-11, 2015-12-07, 2018-03-12, 2017-08-04, 2017-07-19, 2017-03-14]""",date,date,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
DATEREELLE_DOC,"""[2018-01-10, 2017-11-18, 2017-09-20, 2017-09-06, 2017-09-19, 2017-07-22, 2017-11-20, 2017-10-10, 2017-12-31, 2017-11-09]""",date,date,b326730e-8af7-46ee-a412-00413d7ab7c0,,,,,,,,,,,,,,,,,,,,,,
Année ,"""[Nombre de fiches de personnes « mises en cause » vérifiées : , Dont pourcentage de fiches supprimées , Dont pourcentage de fiches examinées avec maintien de l'enregistrement (fiches exactes, rectifications mineures sans incidence sur la durée de conservation, défauts de réponse des parquets…), Dont pourcentage de fiches examinées avec maintien de l'enregistrement (fiches exactes, rectifications mineures sans incidence sur la durée de conservation, défauts de réponse des parquets …), Nombre de personnes inconnues, Nombre de vérifications individuelles réalisées auprès de la gendarmerie nationale, Nombre de personnes enregistrées uniquement en tant que victimes, Dont pourcentage de fiches rectifiées ayant pour effet de réduire le délai global de conservation , Nombre total de demandes de vérification DAI portant sur TAJ (ex STIC/JUDEX) reçues, Dont pourcentage de fiches mises à jour par mention des décisions judiciaires favorables ayant pour effet de rendre la personne inconnue du fichier sous son profil de consultation administrative (enquêtes administratives)]""",,,b3b36cf7-9b7d-4cca-823c-3e5832b191ac,,,,,,,,,,,,,,,,,,,,,,
2012,"""[1, 3042, 2, 646, 106, 1227, 305, 18, 276, 1141]""",,,b3b36cf7-9b7d-4cca-823c-3e5832b191ac,,,,,,,,,,,,,,,,,,,,,,
2013,"""[1, 258, 1385, 113, 17, 52, 21, 3670, 53, 1144]""",,,b3b36cf7-9b7d-4cca-823c-3e5832b191ac,,,,,,,,,,,,,,,,,,,,,,
2014,"""[960, 1, 64, 357, 3272, 328, 335, 17, 18, 21]""",,,b3b36cf7-9b7d-4cca-823c-3e5832b191ac,,,,,,,,,,,,,,,,,,,,,,
2015,"""[1, 354, 67, 42, 139, 1740, 1069, 3182, 15, 16]""",,,b3b36cf7-9b7d-4cca-823c-3e5832b191ac,,,,,,,,,,,,,,,,,,,,,,
2016,"""[63, 16, 0,5, 1973, 1397, 188, 4334, 21,5, 44,5, 348]""",,,b3b36cf7-9b7d-4cca-823c-3e5832b191ac,,,,,,,,,,,,,,,,,,,,,,
2017,"""[34, 4918, 0,5, 64,5, 271, 40,5, 18, 1745, 17, 2087]""",,,b3b36cf7-9b7d-4cca-823c-3e5832b191ac,,,,,,,,,,,,,,,,,,,,,,
Unnamed: 7,"""[]""",,,b3b36cf7-9b7d-4cca-823c-3e5832b191ac,,,,,,,,,,,,,,,,,,,,,,
Num_Acc,"""[201500000256, 201500000257, 201500000258, 201500000259, 201500000260, 201500000261, 201500000262, 201500000263, 201500000264, 201500000265]""",,,b43a4237-9359-4217-b833-8d3dc29a6c24,,,,,,,,,,,,,,,,,,,,,,
place,"""[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]""",,,b43a4237-9359-4217-b833-8d3dc29a6c24,,,,,,,,,,,,,,,,,,,,,,
catu,"""[1, 2, 3, 4]""",,,b43a4237-9359-4217-b833-8d3dc29a6c24,,,,,,,,,,,,,,,,,,,,,,
grav,"""[1, 2, 3, 4]""",,,b43a4237-9359-4217-b833-8d3dc29a6c24,,,,,,,,,,,,,,,,,,,,,,
sexe,"""[1, 2]""",sexe,,b43a4237-9359-4217-b833-8d3dc29a6c24,,,,,,,,,,,,,,,,,,,,,,
trajet,"""[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 9.0]""",,,b43a4237-9359-4217-b833-8d3dc29a6c24,,,,,,,,,,,,,,,,,,,,,,
secu,"""[32.0, 1.0, 2.0, 33.0, 3.0, 41.0, 42.0, 11.0, 12.0, 13.0]""",,code_departement,b43a4237-9359-4217-b833-8d3dc29a6c24,,,,,,,,,,,,,,,,,,,,,,
locp,"""[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0]""",,,b43a4237-9359-4217-b833-8d3dc29a6c24,,,,,,,,,,,,,,,,,,,,,,
actp,"""[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 9.0]""",,,b43a4237-9359-4217-b833-8d3dc29a6c24,,,,,,,,,,,,,,,,,,,,,,
etatp,"""[0.0, 1.0, 2.0, 3.0]""",,booleen,b43a4237-9359-4217-b833-8d3dc29a6c24,,,,,,,,,,,,,,,,,,,,,,
an_nais,"""[1910.0, 1911.0, 1913.0, 1914.0, 1915.0, 1916.0, 1917.0, 1918.0, 1919.0, 1920.0]""",,year,b43a4237-9359-4217-b833-8d3dc29a6c24,,,,,,,,,,,,,,,,,,,,,,
num_veh,"""[I02, A01, I09, O15, D04, C03, P16, Z01, J02, D02]""",,,b43a4237-9359-4217-b833-8d3dc29a6c24,,,,,,,,,,,,,,,,,,,,,,
dateReferentiel,"""[2014-01-01]""",date,date,b8c298d0-f099-4623-9ad2-d54d53adcdfa,,,,,,,,,,,,,,,,,,,,,,
route,"""[N0446, N0021, A0631, N0569, N0529, N1029, N0486, A0126, N0058, A0410]""",,,b8c298d0-f099-4623-9ad2-d54d53adcdfa,,,,,,,,,,,,,,,,,,,,,,
longueur,"""[10762, 8744, 15381, 3975, 360, 2855, 3668, 2010, 1865, 2836]""",,,b8c298d0-f099-4623-9ad2-d54d53adcdfa,,,,,,,,,,,,,,,,,,,,,,
prD,"""[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]""",,,b8c298d0-f099-4623-9ad2-d54d53adcdfa,,,,,,,,,,,,,,,,,,,,,,
depPrD,"""[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]""",,,b8c298d0-f099-4623-9ad2-d54d53adcdfa,,,,,,,,,,,,,,,,,,,,,,
concessionPrD,"""[N, C]""",,,b8c298d0-f099-4623-9ad2-d54d53adcdfa,,,,,,,,,,,,,,,,,,,,,,
absD,"""[360, 608, 449, 115,9, 948, 535, 386, 580, 136, 152]""",,,b8c298d0-f099-4623-9ad2-d54d53adcdfa,,,,,,,,,,,,,,,,,,,,,,
cumulD,"""[56580, 176841, 2836, 67705, 192420, 27182, 204600, 4957, 96954, 67838]""",,,b8c298d0-f099-4623-9ad2-d54d53adcdfa,,,,,,,,,,,,,,,,,,,,,,
xD,"""[580460,39, 723860,16, 710851,89, 604452,17, 493887,07, 673360,47, 651296,15, 651028,1, 981332,09, 829809,04]""",longitude_l93,longitude_l93,b8c298d0-f099-4623-9ad2-d54d53adcdfa,,,,,,,,,,,,,,,,,,,,,,
yD,"""[6728974,87, 6325852,85, 6262889,18, 6227677,24, 6971247,58, 6457520,65, 6811156,02, 6898908,44, 6249325,17, 6851341,01]""",latitude_l93,latitude_l93,b8c298d0-f099-4623-9ad2-d54d53adcdfa,,,,,,,,,,,,,,,,,,,,,,
zD,"""[0.0]""",,booleen,b8c298d0-f099-4623-9ad2-d54d53adcdfa,,,,,,,,,,,,,,,,,,,,,,
prF,"""[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]""",,,b8c298d0-f099-4623-9ad2-d54d53adcdfa,,,,,,,,,,,,,,,,,,,,,,
depPrF,"""[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]""",,,b8c298d0-f099-4623-9ad2-d54d53adcdfa,,,,,,,,,,,,,,,,,,,,,,
concessionPrF,"""[N, C]""",,,b8c298d0-f099-4623-9ad2-d54d53adcdfa,,,,,,,,,,,,,,,,,,,,,,
absF,"""[360, 608, 449, 115,9, 948, 535, 386, 580, 136, 152]""",,,b8c298d0-f099-4623-9ad2-d54d53adcdfa,,,,,,,,,,,,,,,,,,,,,,
cumulF,"""[56580, 176841, 2836, 67705, 192420, 27182, 204600, 4957, 96954, 67838]""",,,b8c298d0-f099-4623-9ad2-d54d53adcdfa,,,,,,,,,,,,,,,,,,,,,,
xF,"""[580460,39, 723860,16, 710851,89, 604452,17, 493887,07, 673360,47, 651296,15, 981332,09, 935365,13, 829809,04]""",,longitude_l93,b8c298d0-f099-4623-9ad2-d54d53adcdfa,,,,,,,,,,,,,,,,,,,,,,
